paper,item_type,markdown_line_start,markdown_line_end_or_pdf_page_count,pdf_page,enclosing_section,item,markdown_source,pdf_projection
Knowledge Engineering,reference_entry,642,642,19,References,"- Wielinga, B. J., Schreiber, A. T., and Breuker, J. A. (1992). “KADS: A Modelling Approach to Knowledge Engineering.” Knowledge Acquisition, 4(1), 5-53. [Publisher record](https://doi.org/10.1016/1042-8143(92)90013-Q).",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,inline_citation,90,90,6,3.1 The expert-systems origin,Feigenbaum 1977,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,inline_citation,102,102,6,3.3 From transfer to modeling,"Studer, Benjamins, and Fensel 1998",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,inline_citation,110,110,7,3.4 Ontologies and shared conceptualization,Gruber 1993,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,inline_citation,110,110,7,3.4 Ontologies and shared conceptualization,W3C 2012,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,inline_citation,116,116,7,3.5 Knowledge graphs and integration,Hogan et al. 2021,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,inline_citation,209,209,9,6.2 Tacit Knowledge is not merely undocumented text,Polanyi 1966,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,markdown_link,629,629,19,References,Publisher record -> https://doi.org/10.1023/A:1008653328901,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,markdown_link,630,630,19,References,Open text -> https://people.dbmi.columbia.edu/~ehs7001/Buchanan-Shortliffe-1984/,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,markdown_link,631,631,19,References,Archival record -> https://apps.dtic.mil/sti/citations/ADA046289,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,markdown_link,632,632,19,References,Publisher record -> https://doi.org/10.1177/0306312793023003002,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,markdown_link,633,633,19,References,Publisher record -> https://doi.org/10.1006/knac.1993.1008,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,markdown_link,634,634,19,References,Open manuscript -> https://arxiv.org/abs/2003.02320,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,markdown_link,635,635,19,References,Publisher record -> https://doi.org/10.1016/0004-3702(82,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,markdown_link,636,636,19,References,Publisher record -> https://doi.org/10.1287/orsc.5.1.14,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,markdown_link,638,638,19,References,Publisher record -> https://mitpress.mit.edu/9780262193009/knowledge-engineering-and-management/,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,markdown_link,640,640,19,References,Publisher record -> https://doi.org/10.1016/S0169-023X(97,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,markdown_link,641,641,19,References,Specification -> https://www.w3.org/TR/owl2-overview/,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,markdown_link,642,642,19,References,Publisher record -> https://doi.org/10.1016/1042-8143(92,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,blockquote_callout,26,26,8,Abstract,"Knowledge Engineering does not engineer truth or Knowledge directly. It engineers accountable and evolvable conditions under which epistemic achievements can arise, become shareable, guide action, survive challenge, and remain open to correction.",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,blockquote_callout,63,63,5,2. The inherited definition and what it gets right,"Knowledge Engineering is the discipline concerned with building systems that represent, reason about, and apply knowledge, rather than merely data or information.",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,blockquote_callout,191,191,8,5. The central correction: Knowledge Engineering engineers epistemic conditions,"Knowledge Engineering does not engineer truth or Knowledge directly. It engineers accountable and evolvable conditions under which epistemic achievements can arise, become shareable, guide action, survive challenge, and remain open to correction.",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,blockquote_callout,227,227,9,6.5 Generative acquisition,Generative AI accelerates proposition. It does not automate epistemic warrant.,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,blockquote_callout,237,237,10,"7. Representation is projection, not preservation without remainder","Objects are described through properties, and classifications are purpose-dependent projections over selected properties.",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,blockquote_callout,335,335,12,10. A working definition for SymK,"Knowledge Engineering, in SymK, is the disciplined design, construction, governance, evaluation, and evolution of the conditions through which Intelligences and cooperative systems can pursue, achieve, express, preserve, share, challenge, apply, and revise Knowledge responsibly within stated scopes.",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,blockquote_callout,613,613,12,17. Conclusion,"Knowledge Engineering, in SymK, is the disciplined design, construction, governance, evaluation, and evolution of the conditions through which Intelligences and cooperative systems can pursue, achieve, express, preserve, share, challenge, apply, and revise Knowledge responsibly within stated scopes.",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,blockquote_callout,617,617,8,17. Conclusion,"Knowledge Engineering does not engineer truth or Knowledge directly. It engineers accountable and evolvable conditions under which epistemic achievements can arise, become shareable, guide action, survive challenge, and remain open to correction.",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,blockquote_callout,623,623,18,17. Conclusion,"Knowledge is the shared medium. Cooperation is the objective. Education forms the participants. Knowledge Engineering builds and governs the conditions through which their epistemic cooperation can become cumulative, actionable, and self-correcting.",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,table,582,599,17,16. A practical Knowledge Engineering gate,| Dimension | Question |,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,text_diagram_or_code_block,134,152,7,4. The object problem: what can actually be engineered?,language=text,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,pdf_structure,1,19,1,Publication projection,19 A4 pages; Tagged=no; embedded raster images=0,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,pdf_generated_contents,0,0,4,Publication projection,Generated contents page not present as a Markdown heading,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
