paper,heading_level,heading,markdown_line_start,markdown_line_end,pdf_page_start,markdown_source,pdf_projection
Education and Training,3,12.10 Preserve the right to question the frame,445,450,18,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,2,13. Open foundational questions,451,486,19,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,3,13.1 Can every Intelligence be educated?,453,456,19,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,3,13.2 Is reflective capacity necessary?,457,460,19,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,3,13.3 What distinguishes Education from successful socialization?,461,464,19,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,3,13.4 Which habits are universal to SymK?,465,468,19,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,3,13.5 When is Training coercive?,469,472,19,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,3,13.6 Can an institution be ill-mannered?,473,476,19,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,3,13.7 How should educational decay be represented?,477,480,19,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,3,13.8 Who educates the educator?,481,486,19,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,2,14. A practical Cooperative Formation gate,487,511,20,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,2,15. Conclusion,512,531,21,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,2,References,532,552,22,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,2,Document governance note,553,565,23,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Knowledge Engineering,1,Engineering the Conditions for Knowledge,1,658,1,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,2,A Foundational Paper for SymK,3,11,1,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,2,Abstract,12,29,3,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,2,1. Why Knowledge Engineering is constitutional to SymK,30,58,5,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,2,2. The inherited definition and what it gets right,59,85,5,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,2,3. Historical development: from expert systems to model-based engineering,86,127,6,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,3.1 The expert-systems origin,88,93,6,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,3.2 The acquisition bottleneck,94,99,6,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,3.3 From transfer to modeling,100,107,6,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,3.4 Ontologies and shared conceptualization,108,113,7,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,3.5 Knowledge graphs and integration,114,119,7,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,3.6 Machine learning and generative systems,120,127,7,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,2,4. The object problem: what can actually be engineered?,128,180,7,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,2,5. The central correction: Knowledge Engineering engineers epistemic conditions,181,198,8,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,2,"6. Acquisition is construction, not extraction",199,230,9,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,"6.1 Experts are participants, not containers",201,206,9,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,6.2 Tacit Knowledge is not merely undocumented text,207,212,9,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,6.3 Documents are testimony and artifacts,213,216,9,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,6.4 Data-driven acquisition,217,220,9,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,6.5 Generative acquisition,221,230,9,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,2,"7. Representation is projection, not preservation without remainder",231,258,9,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,7.1 Formal semantics are local guarantees,241,244,10,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,7.2 Computability introduces tradeoffs,245,248,10,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,7.3 Multiple representations may be necessary,249,252,10,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,7.4 Meaning is enacted as well as encoded,253,258,10,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,2,"8. Reasoning, validation, and application",259,298,10,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,8.1 Reasoning,261,273,10,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,8.2 Validation is plural,274,290,10,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,8.3 Application closes the epistemic loop,291,298,11,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,2,9. Distinctions SymK must preserve,299,332,11,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,9.1 Knowledge Engineering and epistemology,301,304,11,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,9.2 Knowledge Engineering and data engineering,305,310,11,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,9.3 Knowledge Engineering and information management,311,314,11,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,9.4 Knowledge Engineering and software engineering,315,318,11,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,9.5 Knowledge Engineering and AI engineering,319,322,11,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,9.6 Knowledge Engineering and knowledge management,323,326,12,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,9.7 Knowledge Engineering and Education,327,332,12,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,2,10. A working definition for SymK,333,377,12,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,Disciplined,337,340,8,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,Design and construction,341,344,12,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,Governance,345,348,5,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,Evaluation and evolution,349,352,12,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,Conditions,353,356,8,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,Intelligences and cooperative systems,357,360,12,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,The epistemic verbs,361,371,12,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,Responsibly within stated scopes,372,377,12,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,2,11. The SymK epistemic lifecycle,378,397,13,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,2,12. Candidate foundational commitments,398,449,13,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,KE-01 - Knowledge and engineered artifacts are distinct,400,403,13,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,KE-02 - Knowledge Engineering engineers conditions,404,407,13,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,KE-03 - Acquisition is constructive and situated,408,411,13,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,KE-04 - Representation is a governed projection,412,415,14,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,KE-05 - Formal validity is not epistemic sufficiency,416,419,14,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,KE-06 - Tacit Knowledge cannot be presumed extractable,420,423,14,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,KE-07 - Validation is plural and continuing,424,427,14,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,KE-08 - Contradiction is represented before resolution,428,431,14,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,KE-09 - Provenance and context are part of the durable system,432,435,14,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,KE-10 - Epistemic role is not fixed by Intelligence type,436,439,14,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,KE-11 - Application and consequence belong to the knowledge lifecycle,440,443,14,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,KE-12 - Knowledge Engineering is inseparable from governance and Education,444,449,14,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,2,13. Implications for Human-AI and multi-Intelligence cooperation,450,477,14,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,13.1 AI output is a candidate contribution,452,455,14,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,13.2 Human approval is not a universal warranty,456,459,14,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,13.3 The bearer may be hybrid,460,463,15,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
